   2.17026 -0.45728116E+01
   2.17319 -0.45786906E+01
   2.17609 -0.45845300E+01
   2.17898 -0.45903305E+01
   2.18184 -0.45960925E+01
   2.18469 -0.46018165E+01
   2.18752 -0.46075030E+01
   2.19033 -0.46131525E+01
   2.19312 -0.46187656E+01
   2.19590 -0.46243426E+01
   2.19866 -0.46298840E+01
   2.20140 -0.46353902E+01
   2.20412 -0.46408618E+01
   2.20683 -0.46462992E+01
   2.20952 -0.46517027E+01
   2.21219 -0.46570728E+01
   2.21484 -0.46624099E+01
   2.21748 -0.46677144E+01
   2.22011 -0.46729867E+01
   2.22272 -0.46782272E+01
   2.22531 -0.46834363E+01
   2.22789 -0.46886143E+01
   2.23045 -0.46937616E+01
   2.23300 -0.46988787E+01
   2.23553 -0.47039657E+01
   2.23805 -0.47090231E+01
   2.24055 -0.47140512E+01
   2.24304 -0.47190504E+01
   2.24551 -0.47240210E+01
   2.24797 -0.47289633E+01
   2.25042 -0.47338777E+01
   2.25285 -0.47387644E+01
   2.25527 -0.47436237E+01
   2.25768 -0.47484561E+01
   2.26007 -0.47532616E+01
   2.26245 -0.47580408E+01
   2.26482 -0.47627938E+01
   2.26717 -0.47675209E+01
   2.26951 -0.47722224E+01
   2.27184 -0.47768986E+01
   2.27416 -0.47815498E+01
   2.27646 -0.47861762E+01
   2.27875 -0.47907781E+01
   2.28103 -0.47953558E+01
   2.28330 -0.47999094E+01
   2.28556 -0.48044393E+01
   2.28780 -0.48089457E+01
   2.29003 -0.48134288E+01
   2.29226 -0.48178889E+01
   2.29447 -0.48223263E+01
   2.29667 -0.48267410E+01
   2.29885 -0.48311335E+01
   2.30103 -0.48355038E+01
   2.30320 -0.48398523E+01
   2.30535 -0.48441791E+01
   2.30750 -0.48484844E+01
   2.30963 -0.48527686E+01
   2.31175 -0.48570317E+01
   2.31387 -0.48612739E+01
   2.31597 -0.48654956E+01
   2.31806 -0.48696968E+01
   2.32015 -0.48738778E+01
   2.32222 -0.48780388E+01
   2.32428 -0.48821799E+01
   2.32634 -0.48863014E+01
   2.32838 -0.48904034E+01
   2.33041 -0.48944862E+01
   2.33244 -0.48985498E+01
   2.33445 -0.49025945E+01
   2.33646 -0.49066205E+01
   2.33846 -0.49106279E+01
   2.34044 -0.49146169E+01
   2.34242 -0.49185877E+01
   2.34439 -0.49225403E+01
   2.34635 -0.49264751E+01
   2.34830 -0.49303922E+01
   2.35025 -0.49342916E+01
   2.35218 -0.49381736E+01
   2.35411 -0.49420384E+01
   2.35603 -0.49458860E+01
   2.35793 -0.49497167E+01
   2.35984 -0.49535305E+01
   2.36173 -0.49573277E+01
   2.36361 -0.49611083E+01
   2.36549 -0.49648726E+01
   2.36736 -0.49686206E+01
   2.36922 -0.49723525E+01
   2.37107 -0.49760684E+01
   2.37291 -0.49797685E+01
   2.37475 -0.49834529E+01
   2.37658 -0.49871218E+01
   2.37840 -0.49907752E+01
   2.38021 -0.49944133E+01
   2.38202 -0.49980363E+01
   2.38382 -0.50016442E+01
   2.38561 -0.50052371E+01
   2.38739 -0.50088153E+01
   2.38917 -0.50123788E+01
   2.39094 -0.50159277E+01
   2.39270 -0.50194622E+01
   2.39445 -0.50229824E+01
   2.39620 -0.50264883E+01
   2.39794 -0.50299802E+01
   2.39967 -0.50334581E+01
   2.40140 -0.50369221E+01
   2.40312 -0.50403723E+01
   2.40483 -0.50438089E+01
   2.40654 -0.50472320E+01
   2.40824 -0.50506416E+01
   2.40993 -0.50540378E+01
   2.41162 -0.50574209E+01
   2.41330 -0.50607908E+01
   2.41497 -0.50641477E+01
   2.41664 -0.50674917E+01
   2.41830 -0.50708229E+01
   2.41996 -0.50741413E+01
   2.42160 -0.50774471E+01
   2.42325 -0.50807404E+01
   2.42488 -0.50840212E+01
   2.42651 -0.50872897E+01
   2.42813 -0.50905459E+01
   2.42975 -0.50937900E+01
   2.43136 -0.50970220E+01
   2.43297 -0.51002420E+01
   2.43457 -0.51034501E+01
   2.43616 -0.51066464E+01
   2.43775 -0.51098310E+01
   2.43933 -0.51130039E+01
   2.44091 -0.51161654E+01
   2.44248 -0.51193153E+01
   2.44404 -0.51224539E+01
   2.44560 -0.51255811E+01
   2.44716 -0.51286972E+01
   2.44871 -0.51318021E+01
   2.45025 -0.51348959E+01
   2.45179 -0.51379788E+01
   2.45332 -0.51410508E+01
   2.45484 -0.51441119E+01
   2.45637 -0.51471623E+01
   2.45788 -0.51502020E+01
   2.45939 -0.51532311E+01
   2.46090 -0.51562497E+01
   2.46240 -0.51592578E+01
   2.46389 -0.51622556E+01
   2.46538 -0.51652430E+01
   2.46687 -0.51682202E+01
   2.46835 -0.51711872E+01
   2.46982 -0.51741441E+01
   2.47129 -0.51770910E+01
   2.47276 -0.51800280E+01
   2.47422 -0.51829550E+01
   2.47567 -0.51858722E+01
   2.47712 -0.51887796E+01
   2.47857 -0.51916774E+01
   2.48001 -0.51945655E+01
   2.48144 -0.51974440E+01
   2.48287 -0.52003130E+01
   2.48430 -0.52031726E+01
   2.48572 -0.52060228E+01
   2.48714 -0.52088636E+01
   2.48855 -0.52116953E+01
   2.48996 -0.52145177E+01
   2.49136 -0.52173309E+01
   2.49276 -0.52201351E+01
   2.49415 -0.52229303E+01
   2.49554 -0.52257165E+01
   2.49693 -0.52284938E+01
   2.49831 -0.52312622E+01
   2.49969 -0.52340218E+01
   2.50106 -0.52367727E+01
   2.50243 -0.52395149E+01
   2.50379 -0.52422485E+01
   2.50515 -0.52449735E+01
   2.50651 -0.52476900E+01
   2.50786 -0.52503980E+01
   2.50920 -0.52530976E+01
   2.51055 -0.52557888E+01
   2.51188 -0.52584718E+01
   2.51322 -0.52611464E+01
   2.51455 -0.52638129E+01
   2.51587 -0.52664711E+01
   2.51720 -0.52691213E+01
   2.51851 -0.52717634E+01
   2.51983 -0.52743975E+01
   2.52114 -0.52770237E+01
   2.52244 -0.52796419E+01
   2.52375 -0.52822522E+01
   2.52504 -0.52848548E+01
   2.52634 -0.52874495E+01
   2.52763 -0.52900366E+01
   2.52892 -0.52926159E+01
   2.53020 -0.52951876E+01
   2.53148 -0.52977517E+01
   2.53275 -0.53003083E+01
   2.53403 -0.53028574E+01
   2.53529 -0.53053990E+01
   2.53656 -0.53079332E+01
   2.53782 -0.53104600E+01
   2.53908 -0.53129795E+01
   2.54033 -0.53154917E+01
   2.54158 -0.53179967E+01
   2.54283 -0.53204944E+01
   2.54407 -0.53229850E+01
   2.54531 -0.53254685E+01
   2.54654 -0.53279449E+01
   2.54777 -0.53304142E+01
   2.54900 -0.53328766E+01
   2.55023 -0.53353320E+01
   2.55145 -0.53377804E+01
   2.55267 -0.53402220E+01
   2.55388 -0.53426568E+01
   2.55509 -0.53450847E+01
   2.55630 -0.53475059E+01
   2.55751 -0.53499203E+01
   2.55871 -0.53523280E+01
   2.55991 -0.53547291E+01
   2.56110 -0.53571236E+01
   2.56229 -0.53595115E+01
   2.56348 -0.53618928E+01
   2.56467 -0.53642677E+01
   2.56585 -0.53666360E+01
   2.56703 -0.53689979E+01
   2.56820 -0.53713534E+01
   2.56937 -0.53737026E+01
   2.57054 -0.53760454E+01
   2.57171 -0.53783819E+01
   2.57287 -0.53807121E+01
   2.57403 -0.53830361E+01
   2.57519 -0.53853539E+01
   2.57634 -0.53876655E+01
   2.57749 -0.53899710E+01
   2.57864 -0.53922704E+01
   2.57978 -0.53945637E+01
   2.58092 -0.53968510E+01
   2.58206 -0.53991323E+01
   2.58320 -0.54014076E+01
   2.58433 -0.54036769E+01
   2.58546 -0.54059403E+01
   2.58659 -0.54081979E+01
   2.58771 -0.54104496E+01
   2.58883 -0.54126955E+01
   2.58995 -0.54149356E+01
   2.59106 -0.54171699E+01
   2.59218 -0.54193985E+01
   2.59329 -0.54216214E+01
   2.59439 -0.54238386E+01
   2.59550 -0.54260501E+01
   2.59660 -0.54282561E+01
   2.59770 -0.54304565E+01
   2.59879 -0.54326513E+01
   2.59988 -0.54348405E+01
   2.60097 -0.54370243E+01
   2.60206 -0.54392026E+01
   2.60314 -0.54413754E+01
   2.60423 -0.54435429E+01
   2.60530 -0.54457049E+01
   2.60638 -0.54478615E+01
   2.60746 -0.54500129E+01
   2.60853 -0.54521588E+01
   2.60959 -0.54542996E+01
   2.61066 -0.54564350E+01
   2.61172 -0.54585652E+01
   2.61278 -0.54606902E+01
   2.61384 -0.54628100E+01
   2.61490 -0.54649247E+01
   2.61595 -0.54670342E+01
   2.61700 -0.54691386E+01
   2.61805 -0.54712379E+01
   2.61909 -0.54733322E+01
   2.62014 -0.54754214E+01
   2.62118 -0.54775056E+01
   2.62221 -0.54795848E+01
   2.62325 -0.54816591E+01
   2.62428 -0.54837284E+01
   2.62531 -0.54857928E+01
   2.62634 -0.54878523E+01
   2.62737 -0.54899069E+01
   2.62839 -0.54919567E+01
   2.62941 -0.54940016E+01
   2.63043 -0.54960418E+01
   2.63144 -0.54980771E+01
   2.63246 -0.55001077E+01
   2.63347 -0.55021336E+01
   2.63448 -0.55041548E+01
   2.63548 -0.55061712E+01
   2.63649 -0.55081830E+01
   2.63749 -0.55101902E+01
   2.63849 -0.55121927E+01
   2.63949 -0.55141906E+01
   2.64048 -0.55161839E+01
   2.64147 -0.55181727E+01
   2.64246 -0.55201569E+01
   2.64345 -0.55221366E+01
   2.64444 -0.55241118E+01
   2.64542 -0.55260825E+01
   2.64640 -0.55280488E+01
   2.64738 -0.55300106E+01
   2.64836 -0.55319680E+01
   2.64933 -0.55339209E+01
   2.65031 -0.55358696E+01
   2.65128 -0.55378138E+01
   2.65225 -0.55397537E+01
   2.65321 -0.55416893E+01
   2.65418 -0.55436206E+01
   2.65514 -0.55455476E+01
   2.65610 -0.55474703E+01
   2.65706 -0.55493888E+01
   2.65801 -0.55513030E+01
   2.65896 -0.55532131E+01
   2.65992 -0.55551189E+01
   2.66087 -0.55570206E+01
   2.66181 -0.55589181E+01
   2.66276 -0.55608115E+01
   2.66370 -0.55627008E+01
   2.66464 -0.55645859E+01
   2.66558 -0.55664670E+01
   2.66652 -0.55683441E+01
   2.66745 -0.55702171E+01
   2.66839 -0.55720860E+01
   2.66932 -0.55739509E+01
   2.67025 -0.55758119E+01
   2.67117 -0.55776688E+01
   2.67210 -0.55795218E+01
   2.67302 -0.55813709E+01
   2.67394 -0.55832160E+01
   2.67486 -0.55850572E+01
   2.67578 -0.55868945E+01
   2.67669 -0.55887280E+01
   2.67761 -0.55905576E+01
   2.67852 -0.55923833E+01
   2.67943 -0.55942052E+01
   2.68034 -0.55960233E+01
   2.68124 -0.55978376E+01
   2.68215 -0.55996481E+01
   2.68305 -0.56014548E+01
   2.68395 -0.56032578E+01
   2.68485 -0.56050570E+01
   2.68574 -0.56068526E+01
   2.68664 -0.56086444E+01
   2.68753 -0.56104326E+01
   2.68842 -0.56122170E+01
   2.68931 -0.56139979E+01
   2.69020 -0.56157750E+01
   2.69108 -0.56175486E+01
   2.69197 -0.56193185E+01
   2.69285 -0.56210848E+01
   2.69373 -0.56228476E+01
   2.69461 -0.56246067E+01
   2.69548 -0.56263624E+01
   2.69636 -0.56281144E+01
   2.69723 -0.56298630E+01
   2.69810 -0.56316080E+01
   2.69897 -0.56333495E+01
   2.69984 -0.56350876E+01
   2.70070 -0.56368222E+01
   2.70157 -0.56385533E+01
   2.70243 -0.56402810E+01
   2.70329 -0.56420052E+01
   2.70415 -0.56437261E+01
   2.70501 -0.56454435E+01
   2.70586 -0.56471576E+01
   2.70672 -0.56488682E+01
   2.70757 -0.56505755E+01
   2.70842 -0.56522795E+01
   2.70927 -0.56539801E+01
   2.71012 -0.56556774E+01
   2.71096 -0.56573714E+01
   2.71181 -0.56590621E+01
   2.71265 -0.56607495E+01
   2.71349 -0.56624336E+01
   2.71433 -0.56641145E+01
   2.71517 -0.56657921E+01
   2.71600 -0.56674665E+01
   2.71684 -0.56691377E+01
   2.71767 -0.56708056E+01
   2.71850 -0.56724704E+01
   2.71933 -0.56741320E+01
   2.72016 -0.56757904E+01
   2.72099 -0.56774457E+01
   2.72181 -0.56790978E+01
   2.72263 -0.56807467E+01
   2.72346 -0.56823926E+01
   2.72428 -0.56840353E+01
   2.72509 -0.56856749E+01
   2.72591 -0.56873114E+01
   2.72673 -0.56889449E+01
   2.72754 -0.56905753E+01
   2.72835 -0.56922026E+01
   2.72916 -0.56938269E+01
   2.72997 -0.56954482E+01
   2.73078 -0.56970664E+01
   2.73159 -0.56986817E+01
   2.73239 -0.57002939E+01
   2.73320 -0.57019031E+01
   2.73400 -0.57035094E+01
   2.73480 -0.57051127E+01
   2.73560 -0.57067131E+01
   2.73640 -0.57083105E+01
   2.73719 -0.57099049E+01
   2.73799 -0.57114965E+01
   2.73878 -0.57130852E+01
   2.73957 -0.57146709E+01
   2.74036 -0.57162538E+01
   2.74115 -0.57178337E+01
   2.74194 -0.57194108E+01
   2.74273 -0.57209851E+01
   2.74351 -0.57225565E+01
   2.74429 -0.57241250E+01
   2.74507 -0.57256908E+01
   2.74586 -0.57272537E+01
   2.74663 -0.57288138E+01
   2.74741 -0.57303711E+01
   2.74819 -0.57319257E+01
   2.74896 -0.57334774E+01
   2.74974 -0.57350263E+01
   2.75051 -0.57365726E+01
   2.75128 -0.57381161E+01
   2.75205 -0.57396568E+01
   2.75282 -0.57411948E+01
   2.75358 -0.57427301E+01
   2.75435 -0.57442627E+01
   2.75511 -0.57457926E+01
   2.75587 -0.57473198E+01
   2.75664 -0.57488443E+01
   2.75740 -0.57503661E+01
   2.75815 -0.57518853E+01
   2.75891 -0.57534018E+01
   2.75967 -0.57549157E+01
   2.76042 -0.57564270E+01
   2.76118 -0.57579356E+01
   2.76193 -0.57594416E+01
   2.76268 -0.57609450E+01
   2.76343 -0.57624458E+01
   2.76418 -0.57639440E+01
   2.76492 -0.57654396E+01
   2.76567 -0.57669327E+01
   2.76641 -0.57684232E+01
   2.76716 -0.57699112E+01
   2.76790 -0.57713966E+01
   2.76864 -0.57728794E+01
   2.76938 -0.57743598E+01
   2.77012 -0.57758376E+01
   2.77085 -0.57773129E+01
   2.77159 -0.57787857E+01
   2.77232 -0.57802560E+01
   2.77305 -0.57817239E+01
   2.77379 -0.57831892E+01
   2.77452 -0.57846521E+01
   2.77525 -0.57861126E+01
   2.77597 -0.57875705E+01
   2.77670 -0.57890261E+01
   2.77743 -0.57904792E+01
   2.77815 -0.57919299E+01
   2.77887 -0.57933781E+01
   2.77960 -0.57948240E+01
   2.78032 -0.57962674E+01
   2.78104 -0.57977085E+01
   2.78176 -0.57991471E+01
   2.78247 -0.58005834E+01
   2.78319 -0.58020173E+01
   2.78390 -0.58034488E+01
   2.78462 -0.58048780E+01
   2.78533 -0.58063049E+01
   2.78604 -0.58077294E+01
   2.78675 -0.58091516E+01
   2.78746 -0.58105714E+01
   2.78817 -0.58119890E+01
   2.78888 -0.58134041E+01
   2.78958 -0.58148171E+01
   2.79029 -0.58162277E+01
   2.79099 -0.58176360E+01
   2.79169 -0.58190421E+01
   2.79239 -0.58204458E+01
   2.79309 -0.58218474E+01
   2.79379 -0.58232466E+01
   2.79449 -0.58246436E+01
   2.79518 -0.58260384E+01
   2.79588 -0.58274309E+01
   2.79657 -0.58288212E+01
   2.79727 -0.58302093E+01
   2.79796 -0.58315952E+01
   2.79865 -0.58329789E+01
   2.79934 -0.58343603E+01
   2.80003 -0.58357396E+01
   2.80072 -0.58371167E+01
   2.80140 -0.58384915E+01
   2.80209 -0.58398643E+01
   2.80277 -0.58412348E+01
   2.80346 -0.58426032E+01
   2.80414 -0.58439695E+01
   2.80482 -0.58453336E+01
   2.80550 -0.58466955E+01
   2.80618 -0.58480554E+01
   2.80686 -0.58494130E+01
   2.80753 -0.58507686E+01
   2.80821 -0.58521221E+01
   2.80889 -0.58534734E+01
   2.80956 -0.58548227E+01
   2.81023 -0.58561699E+01
   2.81090 -0.58575150E+01
   2.81157 -0.58588580E+01
   2.81224 -0.58601989E+01
   2.81291 -0.58615379E+01
   2.81358 -0.58628746E+01
   2.81425 -0.58642093E+01
   2.81491 -0.58655420E+01
   2.81558 -0.58668728E+01
   2.81624 -0.58682014E+01
   2.81690 -0.58695280E+01
   2.81757 -0.58708525E+01
   2.81823 -0.58721751E+01
   2.81889 -0.58734957E+01
   2.81954 -0.58748143E+01
   2.82020 -0.58761307E+01
   2.82086 -0.58774452E+01
   2.82151 -0.58787579E+01
   2.82217 -0.58800684E+01
   2.82282 -0.58813770E+01
   2.82347 -0.58826837E+01
   2.82413 -0.58839884E+01
   2.82478 -0.58852911E+01
   2.82543 -0.58865918E+01
   2.82607 -0.58878907E+01
   2.82672 -0.58891876E+01
   2.82737 -0.58904825E+01
   2.82802 -0.58917756E+01
   2.82866 -0.58930667E+01
   2.82930 -0.58943558E+01
   2.82995 -0.58956431E+01
   2.83059 -0.58969285E+01
   2.83123 -0.58982120E+01
   2.83187 -0.58994935E+01
   2.83251 -0.59007732E+01
   2.83315 -0.59020510E+01
   2.83378 -0.59033270E+01
   2.83442 -0.59046011E+01
   2.83506 -0.59058732E+01
   2.83569 -0.59071435E+01
   2.83632 -0.59084121E+01
   2.83696 -0.59096787E+01
   2.83759 -0.59109435E+01
   2.83822 -0.59122064E+01
   2.83885 -0.59134675E+01
   2.83948 -0.59147268E+01
   2.84011 -0.59159842E+01
   2.84073 -0.59172399E+01
   2.84136 -0.59184938E+01
   2.84198 -0.59197457E+01
   2.84261 -0.59209960E+01
   2.84323 -0.59222444E+01
   2.84386 -0.59234910E+01
   2.84448 -0.59247359E+01
   2.84510 -0.59259789E+01
   2.84572 -0.59272202E+01
   2.84634 -0.59284598E+01
   2.84696 -0.59296975E+01
   2.84757 -0.59309335E+01
   2.84819 -0.59321677E+01
   2.84880 -0.59334002E+01
   2.84942 -0.59346309E+01
   2.85003 -0.59358599E+01
   2.85065 -0.59370872E+01
   2.85126 -0.59383127E+01
   2.85187 -0.59395365E+01
   2.85248 -0.59407586E+01
   2.85309 -0.59419790E+01
   2.85370 -0.59431975E+01
   2.85431 -0.59444144E+01
   2.85491 -0.59456298E+01
   2.85552 -0.59468433E+01
   2.85612 -0.59480551E+01
   2.85673 -0.59492653E+01
   2.85733 -0.59504737E+01
   2.85794 -0.59516806E+01
   2.85854 -0.59528857E+01
   2.85914 -0.59540892E+01
   2.85974 -0.59552909E+01
   2.86034 -0.59564910E+01
   2.86094 -0.59576895E+01
   2.86153 -0.59588864E+01
   2.86213 -0.59600815E+01
   2.86273 -0.59612751E+01
   2.86332 -0.59624669E+01
   2.86392 -0.59636572E+01
   2.86451 -0.59648458E+01
   2.86510 -0.59660328E+01
   2.86570 -0.59672182E+01
   2.86629 -0.59684020E+01
   2.86688 -0.59695841E+01
   2.86747 -0.59707647E+01
   2.86806 -0.59719437E+01
   2.86864 -0.59731210E+01
   2.86923 -0.59742968E+01
   2.86982 -0.59754709E+01
   2.87040 -0.59766434E+01
   2.87099 -0.59778145E+01
   2.87157 -0.59789839E+01
   2.87216 -0.59801517E+01
   2.87274 -0.59813180E+01
   2.87332 -0.59824828E+01
   2.87390 -0.59836460E+01
   2.87448 -0.59848076E+01
   2.87506 -0.59859675E+01
   2.87564 -0.59871261E+01
   2.87622 -0.59882831E+01
   2.87680 -0.59894384E+01
   2.87737 -0.59905923E+01
   2.87795 -0.59917447E+01
   2.87852 -0.59928955E+01
   2.87910 -0.59940448E+01
   2.87967 -0.59951927E+01
   2.88024 -0.59963389E+01
   2.88081 -0.59974836E+01
   2.88138 -0.59986270E+01
   2.88195 -0.59997686E+01
   2.88252 -0.60009090E+01
   2.88309 -0.60020477E+01
   2.88366 -0.60031850E+01
   2.88423 -0.60043207E+01
   2.88480 -0.60054550E+01
   2.88536 -0.60065879E+01
   2.88593 -0.60077192E+01
   2.88649 -0.60088491E+01
   2.88705 -0.60099774E+01
   2.88762 -0.60111045E+01
   2.88818 -0.60122299E+01
   2.88874 -0.60133540E+01
   2.88930 -0.60144765E+01
   2.88986 -0.60155976E+01
   2.89042 -0.60167172E+01
   2.89098 -0.60178356E+01
   2.89154 -0.60189524E+01
   2.89209 -0.60200677E+01
   2.89265 -0.60211816E+01
   2.89321 -0.60222941E+01
   2.89376 -0.60234052E+01
   2.89432 -0.60245149E+01
   2.89487 -0.60256231E+01
   2.89542 -0.60267300E+01
   2.89597 -0.60278355E+01
   2.89653 -0.60289394E+01
   2.89708 -0.60300421E+01
   2.89763 -0.60311433E+01
   2.89818 -0.60322431E+01
   2.89873 -0.60333416E+01
   2.89927 -0.60344386E+01
   2.89982 -0.60355343E+01
   2.90037 -0.60366286E+01
   2.90091 -0.60377215E+01
   2.90146 -0.60388130E+01
   2.90200 -0.60399032E+01
   2.90255 -0.60409920E+01
   2.90309 -0.60420795E+01
   2.90363 -0.60431655E+01
   2.90417 -0.60442502E+01
   2.90472 -0.60453336E+01
   2.90526 -0.60464157E+01
   2.90580 -0.60474962E+01
   2.90634 -0.60485757E+01
   2.90687 -0.60496536E+01
   2.90741 -0.60507303E+01
   2.90795 -0.60518056E+01
   2.90848 -0.60528795E+01
   2.90902 -0.60539523E+01
   2.90956 -0.60550236E+01
   2.91009 -0.60560935E+01
   2.91062 -0.60571623E+01
   2.91116 -0.60582297E+01
   2.91169 -0.60592958E+01
   2.91222 -0.60603605E+01
   2.91275 -0.60614241E+01
   2.91328 -0.60624861E+01
   2.91381 -0.60635471E+01
   2.91434 -0.60646066E+01
   2.91487 -0.60656649E+01
   2.91540 -0.60667219E+01
   2.91593 -0.60677776E+01
   2.91645 -0.60688321E+01
   2.91698 -0.60698852E+01
   2.91751 -0.60709370E+01
   2.91803 -0.60719877E+01
   2.91855 -0.60730370E+01
   2.91908 -0.60740851E+01
   2.91960 -0.60751319E+01
   2.92012 -0.60761775E+01
   2.92064 -0.60772218E+01
   2.92117 -0.60782647E+01
   2.92169 -0.60793065E+01
   2.92221 -0.60803471E+01
   2.92273 -0.60813863E+01
   2.92324 -0.60824245E+01
   2.92376 -0.60834613E+01
   2.92428 -0.60844970E+01
   2.92480 -0.60855312E+01
   2.92531 -0.60865644E+01
   2.92583 -0.60875962E+01
   2.92634 -0.60886267E+01
   2.92686 -0.60896563E+01
   2.92737 -0.60906845E+01
   2.92788 -0.60917116E+01
   2.92840 -0.60927374E+01
   2.92891 -0.60937620E+01
   2.92942 -0.60947854E+01
   2.92993 -0.60958074E+01
   2.93044 -0.60968283E+01
   2.93095 -0.60978482E+01
   2.93146 -0.60988669E+01
   2.93197 -0.60998841E+01
   2.93247 -0.61009003E+01
   2.93298 -0.61019153E+01
   2.93349 -0.61029292E+01
   2.93399 -0.61039418E+01
   2.93450 -0.61049532E+01
   2.93500 -0.61059636E+01
   2.93551 -0.61069727E+01
   2.93601 -0.61079805E+01
   2.93651 -0.61089873E+01
   2.93702 -0.61099929E+01
   2.93752 -0.61109974E+01
   2.93802 -0.61120007E+01
   2.93852 -0.61130028E+01
   2.93902 -0.61140037E+01
   2.93952 -0.61150036E+01
   2.94002 -0.61160022E+01
   2.94052 -0.61169999E+01
   2.94101 -0.61179961E+01
   2.94151 -0.61189913E+01
   2.94201 -0.61199855E+01
   2.94250 -0.61209785E+01
   2.94300 -0.61219703E+01
   2.94349 -0.61229610E+01
   2.94399 -0.61239504E+01
